HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,O3,PDa,A,1,1.127,0.319,-0.124,O,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,2,C3,PDa,A,1,0.62,1.597,-0.292,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,3,C,PDa,A,1,1.205,2.565,-1.028,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,4,C1,PDa,A,1,2.481,2.368,-1.743,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,5,C2,PDa,A,1,3.636,1.951,-1.066,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,6,C4,PDa,A,1,4.836,1.777,-1.758,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,7,C54,PDa,A,1,4.886,2.023,-3.124,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,8,O54,PDa,A,1,6.08,1.841,-3.757,O,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,9,C5,PDa,A,1,3.756,2.441,-3.815,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,10,C6,PDa,A,1,2.555,2.62,-3.121,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,11,O,PDa,A,1,0.689,3.839,-1.208,O,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,12,C7,PDa,A,1,-0.5,4.158,-0.606,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,13,C8,PDa,A,1,-1.02,5.426,-0.861,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,14,C7,PDa,A,1,-2.219,5.809,-0.267,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,15,O7,PDa,A,1,-2.696,7.054,-0.551,O,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,16,C6,PDa,A,1,-2.906,4.947,0.584,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,17,C5,PDa,A,1,-2.377,3.685,0.839,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,18,O5,PDa,A,1,-3.087,2.887,1.695,O,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,19,C9,PDa,A,1,-1.176,3.285,0.239,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,20,C10,PDa,A,1,-0.598,1.96,0.481,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,21,O1,PDa,A,1,-1.117,1.207,1.302,O,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,22,H,PDa,A,1,3.614,1.765,0.006,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,23,H1,PDa,A,1,5.73,1.455,-1.231,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,24,H54O,PDa,A,1,5.973,2.07,-4.696,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,25,H2,PDa,A,1,3.785,2.634,-4.883,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,26,H3,PDa,A,1,1.673,2.952,-3.666,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,27,H8,PDa,A,1,-0.495,6.116,-1.517,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,28,H7O,PDa,A,1,-3.536,7.184,-0.075,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,29,H6,PDa,A,1,-3.839,5.239,1.056,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,30,H5O,PDa,A,1,-2.603,2.033,1.791,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,31,C6,RAM,A,2,-2.567,-1.884,-0.671,C,a-L-Rhap,3,17.8,47,0,a,l,rhap,rha,P
HETATM,32,C5,RAM,A,2,-1.097,-1.648,-0.337,C,a-L-Rhap,3,68.5,47,0,a,l,rhap,rha,P
HETATM,33,O5,RAM,A,2,-0.559,-0.826,-1.379,O,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,34,C1,RAM,A,2,0.839,-0.528,-1.252,C,a-L-Rhap,3,102.0,47,0,a,l,rhap,rha,P
HETATM,35,C2,RAM,A,2,1.697,-1.804,-1.139,C,a-L-Rhap,3,71.4,47,0,a,l,rhap,rha,P
HETATM,36,O2,RAM,A,2,1.69,-2.55,-2.367,O,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,37,C3,RAM,A,2,1.172,-2.69,-0.01,C,a-L-Rhap,3,71.3,47,0,a,l,rhap,rha,P
HETATM,38,O3,RAM,A,2,1.902,-3.93,-0.006,O,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,39,C4,RAM,A,2,-0.329,-2.974,-0.191,C,a-L-Rhap,3,82.2,47,0,a,l,rhap,rha,P
HETATM,40,O4,RAM,A,2,-0.873,-3.841,0.818,O,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,41,H6,RAM,A,2,-3.07,-2.485,0.09,H,a-L-Rhap,3,1.32,61,0,a,l,rhap,rha,P
HETATM,42,H61,RAM,A,2,-2.673,-2.381,-1.641,H,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,43,H62,RAM,A,2,-3.094,-0.926,-0.754,H,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,44,H5,RAM,A,2,-1.062,-1.092,0.602,H,a-L-Rhap,3,4.06,61,0,a,l,rhap,rha,P
HETATM,45,H1,RAM,A,2,1.122,-0.026,-2.185,H,a-L-Rhap,3,5.07,61,0,a,l,rhap,rha,P
HETATM,46,H2,RAM,A,2,2.743,-1.542,-0.942,H,a-L-Rhap,3,4.06,61,0,a,l,rhap,rha,P
HETATM,47,H2O,RAM,A,2,2.035,-3.433,-2.126,H,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,48,H3,RAM,A,2,1.369,-2.198,0.949,H,a-L-Rhap,3,4.0,61,0,a,l,rhap,rha,P
HETATM,49,H3O,RAM,A,2,1.473,-4.468,0.693,H,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,50,H4,RAM,A,2,-0.447,-3.54,-1.125,H,a-L-Rhap,3,3.7,61,0,a,l,rhap,rha,P
HETATM,51,C1,BGC,A,3,-0.653,-3.47,2.18,C,b-D-Glcp,"3,4",104.3,82,0,b,d,glcp,glc,P
HETATM,52,O5,BGC,A,3,0.598,-4.04,2.577,O,b-D-Glcp,"3,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,53,C5,BGC,A,3,0.929,-3.773,3.944,C,b-D-Glcp,"3,4",76.9,82,0,b,d,glcp,glc,P
HETATM,54,C6,BGC,A,3,2.314,-4.378,4.215,C,b-D-Glcp,"3,4",61.8,82,0,b,d,glcp,glc,P
HETATM,55,O6,BGC,A,3,2.693,-4.193,5.576,O,b-D-Glcp,"3,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,56,C4,BGC,A,3,-0.132,-4.356,4.894,C,b-D-Glcp,"3,4",70.8,82,0,b,d,glcp,glc,P
HETATM,57,O4,BGC,A,3,0.104,-4.013,6.264,O,b-D-Glcp,"3,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,58,C3,BGC,A,3,-1.508,-3.812,4.516,C,b-D-Glcp,"3,4",77.2,82,0,b,d,glcp,glc,P
HETATM,59,O3,BGC,A,3,-2.524,-4.452,5.306,O,b-D-Glcp,"3,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,60,C2,BGC,A,3,-1.808,-4.03,3.034,C,b-D-Glcp,"3,4",74.4,82,0,b,d,glcp,glc,P
HETATM,61,O2,BGC,A,3,-3.05,-3.377,2.724,O,b-D-Glcp,"3,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,62,H1,BGC,A,3,-0.617,-2.379,2.281,H,b-D-Glcp,"3,4",4.62,92,0,b,d,glcp,glc,P
HETATM,63,H5,BGC,A,3,1.002,-2.688,4.099,H,b-D-Glcp,"3,4",3.43,92,0,b,d,glcp,glc,P
HETATM,64,H6,BGC,A,3,2.316,-5.451,3.99,H,b-D-Glcp,"3,4",3.77,92,0,b,d,glcp,glc,P
HETATM,65,H61,BGC,A,3,3.062,-3.906,3.57,H,b-D-Glcp,"3,4",3.94,-1,0,b,d,glcp,glc,P
HETATM,66,H6O,BGC,A,3,3.59,-4.566,5.668,H,b-D-Glcp,"3,4",-1.0,-1,0,b,d,glcp,glc,P
