HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,R1,PDa,A,1,-4.008,-1.53,-0.581,X,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,2,O,PDa,A,1,-3.364,-0.387,-0.051,O,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,3,C1,GAL,A,2,-1.954,-0.588,0.155,C,b-D-Galp,1,-1.0,0,0,b,d,galp,gal,P
HETATM,4,O5,GAL,A,2,-1.508,0.324,1.172,O,b-D-Galp,1,-1.0,-1,0,b,d,galp,gal,P
HETATM,5,C5,GAL,A,2,-0.097,0.255,1.427,C,b-D-Galp,1,-1.0,0,0,b,d,galp,gal,P
HETATM,6,C6,GAL,A,2,0.229,1.198,2.589,C,b-D-Galp,1,-1.0,0,0,b,d,galp,gal,P
HETATM,7,O6,GAL,A,2,1.583,1.029,2.991,O,b-D-Galp,1,-1.0,-1,0,b,d,galp,gal,P
HETATM,8,C4,GAL,A,2,0.701,0.613,0.161,C,b-D-Galp,1,-1.0,0,0,b,d,galp,gal,P
HETATM,9,O4,GAL,A,2,0.392,1.95,-0.259,O,b-D-Galp,1,-1.0,-1,0,b,d,galp,gal,P
HETATM,10,C3,GAL,A,2,0.305,-0.355,-0.952,C,b-D-Galp,1,-1.0,0,0,b,d,galp,gal,P
HETATM,11,O3,GAL,A,2,0.943,0.041,-2.167,O,b-D-Galp,1,-1.0,-1,0,b,d,galp,gal,P
HETATM,12,C2,GAL,A,2,-1.211,-0.338,-1.183,C,b-D-Galp,1,-1.0,0,0,b,d,galp,gal,P
HETATM,13,O2,GAL,A,2,-1.502,-1.335,-2.193,O,b-D-Galp,1,-1.0,-1,0,b,d,galp,gal,P
HETATM,14,H1,GAL,A,2,-1.776,-1.611,0.517,H,b-D-Galp,1,4.13,18,0,b,d,galp,gal,P
HETATM,15,H5,GAL,A,2,0.154,-0.769,1.734,H,b-D-Galp,1,-1.0,18,0,b,d,galp,gal,P
HETATM,16,H6,GAL,A,2,0.059,2.245,2.317,H,b-D-Galp,1,3.43,18,0,b,d,galp,gal,P
HETATM,17,H61,GAL,A,2,-0.417,0.976,3.445,H,b-D-Galp,1,3.66,-1,0,b,d,galp,gal,P
HETATM,18,H6O,GAL,A,2,1.752,1.683,3.693,H,b-D-Galp,1,-1.0,-1,0,b,d,galp,gal,P
HETATM,19,H4,GAL,A,2,1.78,0.568,0.341,H,b-D-Galp,1,-1.0,18,0,b,d,galp,gal,P
HETATM,20,H4O,GAL,A,2,0.954,2.138,-1.036,H,b-D-Galp,1,-1.0,-1,0,b,d,galp,gal,P
HETATM,21,H3,GAL,A,2,0.622,-1.369,-0.673,H,b-D-Galp,1,-1.0,18,0,b,d,galp,gal,P
HETATM,22,H2,GAL,A,2,-1.52,0.622,-1.613,H,b-D-Galp,1,-1.0,18,0,b,d,galp,gal,P
HETATM,23,H2O,GAL,A,2,-2.477,-1.472,-2.172,H,b-D-Galp,1,-1.0,-1,0,b,d,galp,gal,P
HETATM,24,S1,SO4,A,3,1.733,-1.079,-3.039,S,S,"1,3",-1.0,-1,0,missing_a_b,missing_L_D,s,s,missing_carbon_number
HETATM,25,O,SO4,A,3,1.915,-0.541,-4.367,O,S,"1,3",-1.0,-1,0,missing_a_b,missing_L_D,s,s,missing_carbon_number
HETATM,26,O1,SO4,A,3,2.845,-1.541,-2.239,O,S,"1,3",-1.0,-1,0,missing_a_b,missing_L_D,s,s,missing_carbon_number
HETATM,27,O2,SO4,A,3,0.674,-2.288,-3.152,O,S,"1,3",-1.0,-1,0,missing_a_b,missing_L_D,s,s,missing_carbon_number
HETATM,28,H,SO4,A,3,-0.245,-1.927,-3.116,H,S,"1,3",-1.0,-1,0,missing_a_b,missing_L_D,s,s,missing_carbon_number
