HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,MOH,A,1,-3.313,-2.381,0.854,C,Me,,58.0,87,0,missing_a_b,missing_L_D,me,me,missing_carbon_number
HETATM,2,O1,MOH,A,1,-2.833,-3.031,2.019,O,Me,,-1.0,-1,0,missing_a_b,missing_L_D,me,me,missing_carbon_number
HETATM,3,H1,MOH,A,1,-2.771,-2.72,-0.033,H,Me,,3.58,97,0,missing_a_b,missing_L_D,me,me,missing_carbon_number
HETATM,4,H11,MOH,A,1,-3.253,-1.293,0.945,H,Me,,-1.0,-1,0,missing_a_b,missing_L_D,me,me,missing_carbon_number
HETATM,5,H12,MOH,A,1,-4.365,-2.655,0.724,H,Me,,-1.0,-1,0,missing_a_b,missing_L_D,me,me,missing_carbon_number
HETATM,6,C1,BGC,A,2,-1.526,-2.623,2.434,C,b-D-Glcp,1,103.8,67,0,b,d,glcp,glc,P
HETATM,7,O5,BGC,A,2,-1.528,-1.235,2.768,O,b-D-Glcp,1,-1.0,-1,0,b,d,glcp,glc,P
HETATM,8,C5,BGC,A,2,-0.3,-0.81,3.368,C,b-D-Glcp,1,76.4,67,0,b,d,glcp,glc,P
HETATM,9,C6,BGC,A,2,-0.453,0.653,3.824,C,b-D-Glcp,1,61.7,67,0,b,d,glcp,glc,P
HETATM,10,O6,BGC,A,2,-0.421,1.574,2.735,O,b-D-Glcp,1,-1.0,-1,0,b,d,glcp,glc,P
HETATM,11,C4,BGC,A,2,0.877,-1.004,2.395,C,b-D-Glcp,1,69.2,67,0,b,d,glcp,glc,P
HETATM,12,O4,BGC,A,2,2.081,-0.557,3.028,O,b-D-Glcp,1,-1.0,-1,0,b,d,glcp,glc,P
HETATM,13,C3,BGC,A,2,0.955,-2.477,1.942,C,b-D-Glcp,1,85.8,67,0,b,d,glcp,glc,P
